icao24,origin_country,velocity,on_ground
4892c9,Poland,232.91,False
e49079,Brazil,70.5,False
4892c8,Poland,199.79,False
495210,Portugal,213.53,False
495211,Portugal,194.87,False
343046,Spain,116.02,False
4baace,Turkey,227.8,False
a76c0f,United States,52.74,False
495215,Portugal,214.52,False
495216,Portugal,208.6,False
4baacf,Turkey,214.52,False
abc649,United States,0.0,True
ad79eb,United States,248.95,False
a67928,United States,197.45,False
a5d192,United States,52.27,False
ad5fe7,United States,168.87,False
accc10,United States,0.0,True
78105b,China,255.57,False
896209,United Arab Emirates,216.11,False
34568d,Spain,24.18,True
acd303,United States,139.1,False
896213,United Arab Emirates,264.24,False
a3904c,United States,126.86,False
151d44,Russian Federation,182.87,False
896210,United Arab Emirates,264.39,False
a39c8c,United States,52.78,False
ab00a9,United States,93.52,False
a8daea,United States,51.81,False
a1a076,United States,74.19,False
aaecd7,United States,48.38,False
ad5ff1,United States,244.05,False
e07246,Argentina,225.43,False
ac33c4,United States,219.63,False
89620a,United Arab Emirates,270.09,False
a83166,United States,202.49,False
345692,Spain,209.42,False
a27c9e,United States,35.04,False
abc651,United States,235.59,False
a60fb6,United States,161.37,False
896216,United Arab Emirates,289.9,False
896214,United Arab Emirates,156.01,False
a95171,United States,231.96,False
8a0579,Indonesia,297.12,False
abb325,United States,255.59,False
adafb5,United States,217.98,False
ab766a,United States,235.77,False
aa6914,United States,156.07,False
ace621,United States,146.1,False
a2cc84,United States,122.72,False
89620e,United Arab Emirates,133.99,False
ab5020,United States,137.72,False
a4cfb7,United States,0.0,True
89620c,United Arab Emirates,207.58,False
ab5024,United States,1.8,True
7c005d,Australia,144.27,False
7380c2,Israel,265.99,False
ac20a1,United States,8.75,True
ab13dc,United States,51.94,False
7380c1,Israel,272.75,False
a40027,United States,237.9,False
7380c0,Israel,258.15,False
7380c5,Israel,239.34,False
ab13df,United States,56.82,False
7380c3,Israel,302.24,False
a1638a,United States,142.65,False
7380c8,Israel,9.26,True
a1ac91,United States,6.17,True
aa19a2,United States,36.88,False
a2d359,United States,195.28,False
ab00c2,United States,222.06,False
a42680,United States,138.33,False
ad1986,United States,213.49,False
ab5031,United States,36.54,False
344345,Spain,229.18,False
4785be,Norway,1.03,True
a3ff4f,United States,79.45,False
a3aff0,United States,51.98,False
a95d96,United States,196.97,False
a3ec31,United States,56.78,False
ac8350,United States,226.33,False
a9a120,United States,77.89,False
7380ca,Israel,229.39,False
151d52,Russian Federation,224.73,False
aaa68a,United States,249.91,False
ad66e9,United States,35.11,False
151d58,Russian Federation,207.05,False
acf975,United States,221.35,False
ac7c67,United States,225.83,False
aa915f,United States,153.55,False
c0828b,Canada,181.69,False
4b5c21,Switzerland,2.31,True
ad9ac9,United States,262.9,False
ab0d8d,United States,64.47,False
ac212d,United States,254.7,False
aaf471,United States,47.16,False
abb1c2,United States,262.7,False
abbdfa,United States,140.01,False
4ca9c1,Ireland,86.98,False
ae7436,United States,67.7,False
7608f9,Pakistan,272.67,False
a28eb7,United States,195.63,False
accac7,United States,223.31,False
a0ee0a,United States,48.29,False
a7869b,United States,237.03,False
4ca9aa,Ireland,215.88,False
ad5460,United States,248.74,False
a76c79,United States,262.76,False
7585cd,Philippines,247.07,False
aa303f,United States,49.46,False
c07b3f,Canada,132.43,False
a10e46,United States,148.71,False
ae7426,United States,53.15,False
4ca9d4,Ireland,177.41,False
ab148b,United States,277.52,False
a9accd,United States,7.72,True
4ca9d0,Ireland,0.0,True
ac3477,United States,229.04,False
8a04ab,Indonesia,243.67,False
4785c1,Norway,125.05,False
a7d666,United States,90.71,False
ab148e,United States,218.84,False
a88c55,United States,113.87,False
aaf47c,United States,48.46,False
aaf47d,United States,231.14,False
345646,Spain,215.29,False
ac81d2,United States,251.73,False
ac2d92,United States,169.22,False
345642,Spain,210.49,False
c8216e,New Zealand,134.32,False
ad4d5a,United States,37.55,False
0d0c93,Mexico,216.01,False
abfa65,United States,196.02,False
a8ef4d,United States,44.09,False
adb782,United States,208.61,False
acd1bb,United States,73.77,False
a6a382,United States,261.94,False
ab149c,United States,169.74,False
a9d9f2,United States,255.22,False
a7c35c,United States,127.93,False
aa90c2,United States,252.02,False
a188b9,United States,103.92,False
a41393,United States,52.78,False
aa435b,United States,214.61,False
aa568f,United States,266.08,False
a52099,United States,0.0,True
aa568e,United States,232.23,False
a91664,United States,280.11,False
344307,Spain,121.29,False
ac1a72,United States,186.31,False
a10e29,United States,198.78,False
a9acb8,United States,212.63,False
a3a503,United States,216.69,False
aa5694,United States,202.78,False
a10e23,United States,185.91,False
aa5691,United States,235.2,False
ab017b,United States,251.63,False
a6a375,United States,36.53,False
ac81f4,United States,44.39,False
a09e47,United States,194.01,False
a188ba,United States,79.73,False
ac81f9,United States,60.24,False
aada90,United States,195.26,False
a4bcec,United States,200.16,False
89627b,United Arab Emirates,158.87,False
ac81fb,United States,199.57,False
c07b0a,Canada,223.28,False
34560d,Spain,244.84,False
a66674,United States,152.12,False
a2ded1,United States,6.17,True
a65f7e,United States,49.14,False
4bb325,Turkey,123.48,False
ae11ca,United States,132.41,False
aae180,United States,83.16,False
c032a2,Canada,153.83,False
a0b8fb,United States,251.45,False
a7d637,United States,139.42,False
abaafe,United States,227.17,False
acd1f6,United States,82.85,False
345614,Spain,214.13,False
345615,Spain,191.64,False
a9d9ba,United States,32.01,False
a34201,United States,242.93,False
e4a3ec,Brazil,212.06,False
a318ea,United States,233.7,False
ac1a95,United States,226.88,False
151d9c,Russian Federation,237.03,False
aa3c56,United States,34.75,False
ad4171,United States,175.2,False
a0ee79,United States,67.58,False
a042db,United States,218.19,False
a1022f,United States,41.16,False
a5468e,United States,226.47,False
c03ebc,Canada,49.54,False
a5e3d4,United States,210.51,False
c058e8,Canada,154.99,False
ab019e,United States,65.68,False
a8a6d0,United States,194.47,False
a438c3,United States,239.52,False
a1bee0,United States,149.19,False
a305aa,United States,209.89,False
a21b34,United States,277.74,False
781001,China,257.96,False
a976a5,United States,256.79,False
a66695,United States,49.52,False
a08b2b,United States,55.3,False
a5e3e4,United States,67.91,False
781008,China,268.98,False
a10e50,United States,42.15,False
a76028,United States,222.53,False
4b5c6e,Switzerland,7.46,True
acf906,United States,231.05,False
aa5657,United States,149.7,False
4ca9cf,Ireland,199.95,False
a16ee0,United States,207.13,False
c07b42,Canada,253.76,False
a4008e,United States,201.1,False
4ca9cc,Ireland,215.2,False
a438b0,United States,1.03,True
a03bcd,United States,228.82,False
ac218f,United States,53.65,False
c08217,Canada,221.45,False
aa4322,United States,206.46,False
a09239,United States,172.05,False
440bc0,Austria,5.92,True
abd90c,United States,135.3,False
a175d7,United States,104.59,False
a03be7,United States,28.07,False
aaa616,United States,148.26,False
a1286c,United States,8.23,True
a89f62,United States,157.0,False
a10224,United States,32.43,False
a90306,United States,145.11,False
a96fd8,United States,50.64,False
c06226,Canada,218.3,False
c08887,Canada,225.51,False
ab41ad,United States,88.4,False
781bf4,China,238.96,False
a69f7f,United States,99.45,False
a02e0a,United States,0.0,True
a3338c,United States,244.29,False
a6a6f6,United States,14.4,True
a260ed,United States,240.2,False
a5d668,United States,220.95,False
abe101,United States,251.72,False
a8496e,United States,218.9,False
4601f6,Finland,139.45,False
aae788,United States,0.0,True
4601f5,Finland,87.98,False
c012ae,Canada,96.81,False
4601f3,Finland,92.93,False
4601f8,Finland,133.17,False
4601f7,Finland,143.55,False
a6dc42,United States,236.31,False
a0482a,United States,79.78,False
a2007c,United States,245.23,False
ac74e8,United States,51.24,False
3451cd,Spain,242.75,False
a3d0ce,United States,129.98,False
4066ab,United Kingdom,216.09,False
47ba1d,Norway,136.11,False
ad342e,United States,212.82,False
e4988d,Brazil,232.51,False
a7d9f2,United States,56.77,False
a3336d,United States,40.8,False
a3d0e6,United States,241.39,False
3451d9,Spain,197.59,False
4bb266,Turkey,230.62,False
3451d4,Spain,201.05,False
a6a6e4,United States,76.17,False
4601fb,Finland,137.18,False
4bb263,Turkey,239.37,False
a44031,United States,1.29,True
4bb261,Turkey,237.42,False
a75cd1,United States,43.73,False
a96988,United States,47.23,False
a70333,United States,222.2,False
4841b4,Kingdom of the Netherlands,258.45,False
aac136,United States,239.78,False
ad2103,United States,52.69,False
a4401b,United States,65.48,False
ac74e4,United States,182.54,False
a32055,United States,108.18,False
a44c70,United States,4.63,True
ac74f9,United States,187.35,False
a403df,United States,235.31,False
c00bf1,Canada,162.84,False
a919cd,United States,11.83,True
a883bd,United States,178.19,False
a4667b,United States,50.22,False
acaaad,United States,101.35,False
a56050,United States,0.9,True
73828b,Israel,218.79,False
a0d397,United States,42.75,False
c05b4c,Canada,0.0,True
a393ec,United States,78.2,False
02010d,Morocco,222.94,False
a1e03e,United States,242.54,False
4bab2e,Turkey,240.76,False
ac61bc,United States,213.94,False
a45f8e,United States,229.31,False
4bab2f,Turkey,168.84,False
a7167f,United States,219.47,False
4079d0,United Kingdom,214.49,False
4079d1,United Kingdom,246.79,False
477d65,Hungary,5.66,True
aacd96,United States,0.26,True
020118,Morocco,222.34,False
400610,United Kingdom,302.94,False
abe124,United States,179.68,False
ae04d8,United States,214.48,False
020113,Morocco,220.49,False
4bab45,Turkey,245.94,False
a1e053,United States,51.19,False
4841a6,Kingdom of the Netherlands,1.03,True
ad7ab8,United States,258.81,False
a0c075,United States,236.67,False
a81000,United States,86.94,False
abda54,United States,247.18,False
a0480b,United States,62.26,False
a81005,United States,235.64,False
a81006,United States,256.92,False
ac1482,United States,52.85,False
a2c3cf,United States,51.18,False
c00bdc,Canada,228.31,False
c06e85,Canada,168.23,False
020104,Morocco,224.12,False
ac5ada,United States,72.21,False
0b438d,Guatemala,62.04,False
e49875,Brazil,76.14,False
4ca8fa,Ireland,250.2,False
4854c7,Kingdom of the Netherlands,141.87,False
a6e32b,United States,212.54,False
ab9d9e,United States,254.61,False
a4798f,United States,4.12,True
a3a990,United States,245.55,False
c82810,New Zealand,156.99,False
aa974f,United States,232.12,False
abe147,United States,193.72,False
a0f8d3,United States,78.2,False
a5cf41,United States,241.14,False
a105b0,United States,245.18,False
a523b1,United States,245.62,False
c025a8,Canada,237.5,False
a2be06,United States,200.32,False
a13b10,United States,153.1,False
738285,Israel,251.78,False
4bb299,Turkey,4.37,True
738284,Israel,268.96,False
a6dc08,United States,0.0,True
a6a6b7,United States,0.19,True
a28847,United States,43.75,False
738288,Israel,224.17,False
4bb293,Turkey,199.37,False
738286,Israel,0.0,True
46b434,Greece,55.34,False
4bb294,Turkey,63.97,False
4bb292,Turkey,226.72,False
a69f49,United States,218.43,False
c038cc,Canada,0.9,True
ad81cf,United States,35.06,False
a523ab,United States,252.29,False
c01ec6,Canada,24.69,True
a523c6,United States,234.19,False
aa34b5,United States,124.24,False
c08830,Canada,246.75,False
4bb28e,Turkey,237.62,False
a4b64b,United States,199.9,False
c038c8,Canada,270.89,False
a669fc,United States,104.37,False
a5cf3f,United States,254.91,False
a68c23,United States,48.38,False
ad1a4e,United States,219.25,False
a4405f,United States,211.35,False
ac015f,United States,0.0,True
ac5afd,United States,137.15,False
c07534,Canada,105.54,False
a6a6ba,United States,68.2,False
a3f6fe,United States,48.97,False
ad2160,United States,209.59,False
c08863,Canada,212.48,False
44cdce,Belgium,172.55,False
a6e306,United States,37.85,False
c08864,Canada,194.74,False
44cdcd,Belgium,226.0,False
c07530,Canada,171.64,False
c08861,Canada,212.57,False
a58672,United States,261.6,False
c08862,Canada,169.56,False
a5cf66,United States,245.57,False
a82300,United States,34.85,False
7585e8,Philippines,191.11,False
4bb276,Turkey,228.48,False
aa2db6,United States,32.74,False
467761,Finland,1.54,True
4bb274,Turkey,223.59,False
a238a6,United States,163.18,False
4bb272,Turkey,172.24,False
4867c0,Kingdom of the Netherlands,0.0,True
4867c1,Kingdom of the Netherlands,11.83,True
a9da5c,United States,46.31,False
a70328,United States,190.17,False
a70326,United States,133.56,False
ab4f07,United States,51.21,False
4bb26f,Turkey,224.93,False
a2009f,United States,70.03,False
4bb26e,Turkey,209.54,False
c08852,Canada,118.75,False
c08853,Canada,142.13,False
c08851,Canada,210.76,False
4066ce,United Kingdom,215.79,False
4bb26a,Turkey,212.04,False
7585ea,Philippines,108.87,False
ab19af,United States,53.42,False
c0884e,Canada,206.03,False
4bb288,Turkey,239.86,False
c0884f,Canada,212.83,False
4bb289,Turkey,133.29,False
4bb284,Turkey,229.2,False
a789ea,United States,206.8,False
ad2166,United States,42.99,False
46775e,Finland,1.03,True
c08859,Canada,230.77,False
a51e24,United States,242.84,False
a0489f,United States,108.4,False
acb285,United States,5.92,True
a01b5c,United States,231.88,False
896408,United Arab Emirates,229.27,False
44cdc8,Belgium,236.6,False
aa4945,United States,229.18,False
44cdc5,Belgium,222.36,False
a212a3,United States,51.03,False
a57eb0,United States,213.6,False
020176,Morocco,243.85,False
020175,Morocco,238.66,False
a37b0c,United States,250.56,False
a25b26,United States,58.68,False
add257,United States,200.82,False
a4c8d2,United States,226.77,False
44cdd0,Belgium,138.77,False
a598d6,United States,87.46,False
e065d3,Argentina,77.05,False
a33ed6,United States,215.67,False
ac2706,United States,63.76,False
a2886c,United States,204.23,False
a990c7,United States,76.74,False
a1a521,United States,244.6,False
467717,Finland,8.75,True
a1fec6,United States,53.11,False
a64517,United States,181.4,False
a21ed4,United States,226.39,False
a9ecda,United States,47.56,False
a04892,United States,44.45,False
a728c1,United States,83.03,False
a0f8f1,United States,199.05,False
c038ac,Canada,6.17,True
c038aa,Canada,100.33,False
a2c508,United States,0.0,True
a01b56,United States,155.63,False
3c0d0c,Germany,259.97,False
a3f878,United States,53.88,False
a13b44,United States,63.81,False
abb7a3,United States,162.98,False
aacd0a,United States,31.82,False
a358bd,United States,222.78,False
a16883,United States,235.09,False
a33eb1,United States,174.98,False
020140,Morocco,239.99,False
758724,Philippines,235.48,False
ab67cf,United States,62.87,False
a6937c,United States,56.59,False
c060bd,Canada,192.77,False
a81034,United States,59.13,False
0b436e,Guatemala,2.31,True
c060bf,Canada,221.3,False
c060be,Canada,167.35,False
a465df,United States,236.15,False
c060ba,Canada,236.8,False
02012c,Morocco,234.3,False
02012b,Morocco,175.33,False
020139,Morocco,225.7,False
a2be6d,United States,240.16,False
a2d88a,United States,59.99,False
a7f018,United States,184.83,False
a5b063,United States,52.39,False
4bb1a3,Turkey,229.65,False
70c107,Oman,284.59,False
a87cf9,United States,145.08,False
70c104,Oman,303.69,False
ab0769,United States,202.93,False
70c100,Oman,264.1,False
4079a9,United Kingdom,220.2,False
a1427f,United States,227.93,False
a32bcb,United States,250.26,False
4baac3,Turkey,226.64,False
c060c9,Canada,135.6,False
4baac4,Turkey,237.88,False
c060c8,Canada,244.29,False
4baac1,Turkey,202.9,False
a6e361,United States,232.54,False
4baac2,Turkey,126.68,False
c060c5,Canada,229.4,False
c060c0,Canada,231.08,False
c060c3,Canada,234.33,False
c060c2,Canada,155.09,False
4bb1a5,Turkey,286.38,False
aae757,United States,21.61,True
a25b59,United States,48.0,False
a38223,United States,205.03,False
a19bea,United States,48.64,False
a32bba,United States,239.89,False
a38e69,United States,23.15,True
a26238,United States,32.87,False
a7f02d,United States,148.76,False
a3a8c0,United States,231.12,False
a95665,United States,278.39,False
a8103e,United States,0.0,True
a25b66,United States,180.26,False
4a914a,Sweden,218.37,False
a81041,United States,60.28,False
c060ca,Canada,202.15,False
a3a8ba,United States,195.25,False
a25b3b,United States,158.2,False
02013a,Morocco,225.64,False
a25b3f,United States,210.59,False
a27569,United States,46.3,False
ad4747,United States,240.79,False
a8102a,United States,238.01,False
a1ebd6,United States,37.91,False
a93019,United States,43.14,False
a8e6f2,United States,235.23,False
a8d3c1,United States,3.6,True
a6dc95,United States,43.95,False
a6d03b,United States,194.62,False
abed37,United States,216.63,False
345385,Spain,222.28,False
aa7bf1,United States,91.91,False
aa7bf0,United States,112.29,False
a5124c,United States,206.15,False
a692d0,United States,40.07,False
3c1459,Germany,10.8,True
a715f8,United States,1.8,True
e48ffb,Brazil,257.41,False
e48ffa,Brazil,211.57,False
4ca98a,Ireland,73.07,False
8005f0,India,249.02,False
a715f5,United States,34.99,False
a968f8,United States,196.26,False
486897,Kingdom of the Netherlands,12.86,True
aa3579,United States,255.59,False
a7c865,United States,87.07,False
a75235,United States,143.82,False
896371,United Arab Emirates,232.76,False
a9ee0d,United States,30.21,False
c07ffe,Canada,143.62,False
a835d1,United States,186.91,False
780a65,China,315.77,False
e80615,Chile,122.49,False
a9ee34,United States,28.31,False
acbe34,United States,5.4,True
c06cc3,Canada,55.13,False
a9ee38,United States,0.0,False
a955d1,United States,247.83,False
7c1474,Australia,154.66,False
78114b,China,254.25,False
aae5f7,United States,124.06,False
7c1471,Australia,176.09,False
a8ce55,United States,122.95,False
ac6227,United States,210.46,False
e80620,Chile,200.94,False
895057,Brunei Darussalam,268.1,False
e80626,Chile,214.43,False
a6f5d7,United States,220.87,False
a2c58b,United States,65.58,False
c02655,Canada,187.63,False
7c146e,Australia,0.77,False
781161,China,212.51,False
ac5b43,United States,84.53,False
a7b520,United States,195.12,False
aa221f,United States,71.53,False
abfefd,United States,233.67,False
346691,Spain,230.38,False
346690,Spain,247.35,False
346692,Spain,253.19,False
e8061e,Chile,274.38,False
7c1464,Australia,9.77,False
c00c67,Canada,48.64,False
a2ab6c,United States,129.2,False
e8061f,Chile,136.21,False
780a81,China,234.01,False
ac6243,United States,212.89,False
e48fcf,Brazil,241.69,False
ab557f,United States,93.11,False
78115f,China,103.2,False
c060b3,Canada,180.51,False
acc554,United States,69.35,False
c060b6,Canada,168.22,False
780a7b,China,3.86,True
346689,Spain,218.61,False
4ca973,Ireland,218.94,False
c06ce8,Canada,153.16,False
a2c56d,United States,228.14,False
aba573,United States,158.42,False
a5127c,United States,151.16,False
a38252,United States,173.65,False
ada8df,United States,190.13,False
ac7581,United States,259.75,False
77044c,Sri Lanka,239.09,False
4ca97a,Ireland,208.71,False
e8062d,Chile,5.4,True
4ca97b,Ireland,4.89,True
4ca97c,Ireland,232.68,False
e8062c,Chile,134.83,False
e496e8,Brazil,131.76,False
a9085d,United States,210.39,False
a75e7e,United States,149.49,False
ad7b38,United States,175.88,False
a7b544,United States,45.93,False
a2c574,United States,231.39,False
780a97,China,127.73,False
aa2e4c,United States,52.54,False
a955ac,United States,258.08,False
c06cda,Canada,235.81,False
a452c4,United States,194.07,False
ac5b66,United States,180.39,False
a7fbb3,United States,81.46,False
a7650b,United States,107.65,False
4bb0f9,Turkey,325.99,False
405455,United Kingdom,156.7,False
a1b7ab,United States,107.39,False
405457,United Kingdom,224.3,False
44ce77,Belgium,0.0,True
4bb0f5,Turkey,264.62,False
aa1b22,United States,235.88,False
aa352b,United States,41.62,False
44ce75,Belgium,5.92,True
44ce6c,Belgium,0.0,True
461553,Finland,164.62,False
a728e5,United States,86.76,False
a99e09,United States,191.9,False
ac6266,United States,237.19,False
c086a8,Canada,61.79,False
a5120d,United States,53.62,False
a6451b,United States,42.48,False
40676a,United Kingdom,9.26,True
a34729,United States,150.21,False
4bb0ee,Turkey,232.87,False
4bb0ec,Turkey,220.5,False
4bb0ed,Turkey,247.32,False
44ce6f,Belgium,164.15,False
ade53c,United States,81.03,False
e483ed,Brazil,194.68,False
a87e18,United States,42.85,False
a02dda,United States,124.19,False
780a9b,China,286.25,False
a3e567,United States,267.23,False
a5121c,United States,64.28,False
a7f096,United States,224.46,False
c07fb5,Canada,99.14,False
ac5b89,United States,253.79,False
c01f28,Canada,0.51,True
a0e751,United States,217.25,False
a7c80d,United States,61.24,False
c07fb1,Canada,252.34,False
acb21b,United States,159.46,False
486840,Kingdom of the Netherlands,237.04,False
acab3f,United States,254.48,False
a287ab,United States,201.36,False
02019d,Morocco,153.53,False
a3f88e,United States,62.25,False
aa3527,United States,46.71,False
aa8ec8,United States,73.63,False
a5d5ae,United States,139.96,False
a76516,United States,123.68,False
c07fb9,Canada,190.49,False
c01f1e,Canada,226.22,False
a728cb,United States,175.75,False
a4f21b,United States,184.92,False
a287a4,United States,199.84,False
aa2e36,United States,140.99,False
aa483a,United States,55.19,False
34530e,Spain,142.63,False
a5255a,United States,222.36,False
a0cd03,United States,46.27,False
34530d,Spain,87.69,False
a76546,United States,74.3,False
a3e56e,United States,145.0,False
a6a85b,United States,124.22,False
abf2ea,United States,196.57,False
c07fdb,Canada,170.25,False
733493,Islamic Republic of Iran,181.91,False
346648,Spain,202.69,False
44ce62,Belgium,136.34,False
a3e585,United States,182.56,False
a3e584,United States,127.49,False
345314,Spain,181.56,False
406752,United Kingdom,219.82,False
008feb,South Africa,144.65,False
406754,United Kingdom,219.23,False
a06a09,United States,255.37,False
4bb0e2,Turkey,232.86,False
896316,United Arab Emirates,129.32,False
aa8eb3,United States,283.53,False
73348c,Islamic Republic of Iran,229.75,False
896315,United Arab Emirates,182.54,False
aa2e0b,United States,165.16,False
a70ee6,United States,140.45,False
e483dd,Brazil,105.15,False
89630b,United Arab Emirates,245.52,False
e80600,Chile,157.66,False
4bb0e9,Turkey,251.87,False
a715bb,United States,208.62,False
ad32ed,United States,85.46,False
a06a12,United States,109.16,False
a261a3,United States,37.57,False
c06189,Canada,207.58,False
a32d45,United States,79.36,False
a44d1c,United States,256.9,False
a22771,United States,194.34,False
a154e6,United States,240.03,False
880857,Thailand,225.13,False
a2bdc6,United States,125.64,False
c80daf,New Zealand,63.95,False
880859,Thailand,240.17,False
0200ef,Morocco,216.27,False
a154db,United States,71.99,False
70c0e0,Oman,180.12,False
0200ec,Morocco,195.38,False
c0617a,Canada,200.32,False
ac006d,United States,219.98,False
0200eb,Morocco,214.75,False
0200ea,Morocco,77.02,False
c06178,Canada,211.39,False
c06177,Canada,213.42,False
c06174,Canada,239.0,False
c06175,Canada,147.01,False
0200f8,Morocco,228.87,False
486800,Kingdom of the Netherlands,2.57,True
a657ae,United States,41.27,False
a4b72f,United States,41.52,False
ae03ed,United States,166.79,False
a657ac,United States,41.78,False
34660b,Spain,124.16,False
c06171,Canada,219.88,False
7609eb,Pakistan,206.05,False
abe075,United States,238.44,False
c827e4,New Zealand,33.99,False
a417c9,United States,213.75,False
a0d456,United States,44.67,False
c0616c,Canada,239.96,False
346611,Spain,182.61,False
346610,Spain,224.93,False
a3472f,United States,250.09,False
a22759,United States,68.8,False
a98b76,United States,268.83,False
a417af,United States,231.5,False
add0f3,United States,170.39,False
a19d59,United States,191.51,False
a9ee84,United States,49.47,False
a287da,United States,123.55,False
a0ba19,United States,128.88,False
a3f7f6,United States,36.61,False
a9db3f,United States,51.51,False
a1a4b5,United States,77.93,False
7609f1,Pakistan,0.0,True
a57421,United States,45.1,False
a98b84,United States,65.63,False
a0711b,United States,57.45,False
a9e236,United States,227.39,False
a524c5,United States,97.87,False
a3f7ee,United States,59.73,False
a69419,United States,36.04,False
a524c9,United States,106.57,False
a1f403,United States,148.63,False
aaf8c6,United States,180.41,False
a98b7d,United States,46.2,False
a9db63,United States,46.78,False
c06197,Canada,224.1,False
a21432,United States,212.86,False
a99272,United States,235.22,False
780a16,China,254.94,False
7586d0,Philippines,257.91,False
a56103,United States,125.03,False
a55a0c,United States,172.06,False
780a19,China,261.82,False
7c6de2,Australia,219.04,False
a37ae4,United States,197.85,False
4ca8e8,Ireland,72.63,False
c07478,Canada,39.0,False
a63284,United States,6.36,False
a31a57,United States,256.56,False
4bb209,Turkey,147.16,False
4bb206,Turkey,227.05,False
7c6de8,Australia,109.71,False
4ca8e6,Ireland,240.3,False
4bb207,Turkey,225.47,False
3c61f3,Germany,232.08,False
a1f46b,United States,208.62,False
89639a,United Arab Emirates,240.09,False
c1e444,Canada,9.77,True
abe09a,United States,1.54,True
4bb202,Turkey,228.91,False
4bb203,Turkey,224.37,False
a20155,United States,51.47,False
a31a56,United States,239.66,False
a9db1c,United States,28.41,False
4bbe4b,Turkey,262.92,False
7c6dda,Australia,229.8,False
c011e3,Canada,57.27,False
a2b1ab,United States,273.99,False
4bb210,Turkey,226.47,False
a2aad4,United States,224.77,False
a19163,United States,54.78,False
a19162,United States,210.71,False
0200af,Morocco,225.91,False
4bab27,Turkey,238.46,False
e48fc1,Brazil,238.17,False
80073e,India,245.39,False
7c6ddf,Australia,237.81,False
4bab25,Turkey,137.16,False
4bab23,Turkey,250.58,False
780a28,China,159.23,False
add0fa,United States,66.38,False
a1ed80,United States,184.89,False
4bb20a,Turkey,227.9,False
4bab30,Turkey,210.49,False
a33461,United States,90.1,False
c00ae5,Canada,253.39,False
c024ed,Canada,0.39,True
a8ce7a,United States,74.14,False
a6dbf3,United States,232.85,False
e48fcb,Brazil,209.72,False
a6f5fc,United States,218.78,False
4bb214,Turkey,236.94,False
a9087f,United States,172.19,False
aaf8f1,United States,203.9,False
78110d,China,72.94,False
4ca8df,Ireland,122.59,False
a822d1,United States,241.38,False
4ca8db,Ireland,215.13,False
4bb20f,Turkey,141.42,False
a822d6,United States,221.27,False
4ca8da,Ireland,226.91,False
a7a25f,United States,227.36,False
a9ee46,United States,57.17,False
a9ee47,United States,43.36,False
ad9518,United States,42.2,False
a1ed5f,United States,207.43,False
780a2a,China,325.49,False
ad45a4,United States,185.85,False
c06d9b,Canada,173.94,False
a1a4f2,United States,28.11,False
a8e870,United States,77.27,False
a20131,United States,39.26,False
a955e9,United States,120.41,False
a9ee42,United States,42.2,False
a20133,United States,54.39,False
a31a34,United States,8.23,True
a0715c,United States,65.96,False
aadedb,United States,226.88,False
a19d7b,United States,7.72,True
7609b6,Pakistan,179.12,False
780a43,China,190.54,False
896397,United Arab Emirates,254.39,False
a31a2d,United States,225.33,False
ac0ba7,United States,204.39,False
a3f7b8,United States,8.23,True
a955de,United States,114.81,False
a13af4,United States,206.67,False
0200ca,Morocco,247.03,False
a37ab5,United States,6.43,True
780a3c,China,239.71,False
a1914b,United States,122.26,False
4ca8d7,Ireland,243.76,False
aa1b78,United States,237.47,False
4a4e8d,Romania,98.92,False
c06158,Canada,43.22,False
a3475e,United States,0.0,True
a0ba69,United States,239.75,False
c06151,Canada,103.61,False
4ca8d4,Ireland,187.97,False
800734,India,255.74,False
4ca8d5,Ireland,182.26,False
a07176,United States,267.92,False
a07177,United States,153.12,False
800738,India,113.96,False
7c6db1,Australia,11.32,True
aa7bea,United States,232.87,False
ac6204,United States,1.29,True
a0cd92,United States,63.18,False
a261bd,United States,32.1,False
4ca8bd,Ireland,220.78,False
ad3ec9,United States,66.37,False
c0614d,Canada,43.21,True
a86b76,United States,38.89,False
7c6db8,Australia,181.74,False
a32114,United States,39.43,False
a32116,United States,226.93,False
781140,China,64.65,False
acd838,United States,132.42,False
ac6e51,United States,228.81,False
4baa42,Turkey,208.46,False
4baa41,Turkey,194.6,False
3c7438,Germany,256.68,False
c07676,Canada,248.89,False
3c7439,Germany,268.68,False
a68d6f,United States,246.27,False
a44169,United States,240.32,False
a44168,United States,191.68,False
a55a66,United States,83.1,False
a69469,United States,69.53,False
a08fc1,United States,73.0,False
a2b1ef,United States,45.46,False
a99dd1,United States,158.65,False
a70463,United States,104.18,False
8830f4,Thailand,85.19,False
a28928,United States,133.24,False
abdb35,United States,143.1,False
a096b2,United States,39.64,False
ad4873,United States,242.67,False
a8d4b0,United States,265.77,False
4baa55,Turkey,230.87,False
aa7251,United States,168.44,False
3c0ac5,Germany,0.0,True
4baa54,Turkey,217.33,False
a8d4ad,United States,205.85,False
c05007,Canada,219.84,False
acd8f4,United States,187.99,False
a83761,United States,70.69,False
3c0ac6,Germany,1.29,True
4baa50,Turkey,182.49,False
a21fa1,United States,6.43,True
a4f1da,United States,262.22,False
a6ca0c,United States,29.97,False
ac62cc,United States,255.43,False
c013d0,Canada,225.96,False
4baa4d,Turkey,236.05,False
a2fa71,United States,226.68,False
acc5bd,United States,49.59,False
4bb145,Turkey,294.98,False
4baa4e,Turkey,236.03,False
